order_id,customer_id,staff_id,store_id,product_id,quantity,list_price,discount
222,51,6,2,10,1,30.383788638361793,0
222,51,6,2,2,2,14.711128238143939,0
223,1368,7,2,7,2,78.4602005910657,0
223,1368,7,2,5,1,25.911349873072655,0
223,1368,7,2,21,2,5.295880629097031,0
223,1368,7,2,20,1,11.76886336031678,0
223,1368,7,2,15,1,10.395806417330773,0
224,157,3,1,6,1,9.218900466199909,0
224,157,3,1,11,2,32.972785579857835,0
224,157,3,1,10,2,30.383788638361793,0
224,157,3,1,25,1,9.807353441765342,0
225,307,3,1,21,1,5.295880629097031,0
225,307,3,1,9,1,58.84510140555132,0
226,501,2,1,2,1,14.711128238143939,0
227,489,7,2,3,2,19.614903034522538,0
227,489,7,2,15,2,10.395806417330773,0
228,615,7,2,25,1,9.807353441765342,0
228,615,7,2,2,2,14.711128238143939,0
228,615,7,2,23,2,5.884333604662462,0
228,615,7,2,4,1,56.883591486999876,0
228,615,7,2,22,1,5.295880629097031,0
229,742,6,2,25,2,9.807353441765342,0
229,742,6,2,5,2,25.911349873072655,0
229,742,6,2,8,1,35.30698238293405,0
230,1167,6,2,11,2,32.972785579857835,0
231,1257,6,2,8,2,35.30698238293405,0
231,1257,6,2,14,2,5.295880629097031,0
231,1257,6,2,5,2,25.911349873072655,0
232,1360,3,1,18,1,8.807179534295962,0
232,1360,3,1,11,2,32.972785579857835,0
232,1360,3,1,26,2,11.76886336031678,0
232,1360,3,1,8,2,35.30698238293405,0
233,737,6,2,14,1,5.295880629097031,0
233,737,6,2,16,2,11.76886336031678,0
233,737,6,2,12,1,10.788108401041061,0
233,737,6,2,15,2,10.395806417330773,0
234,1435,6,2,11,2,32.972785579857835,0
234,1435,6,2,17,2,8.414877550585674,0
234,1435,6,2,12,1,10.788108401041061,0
234,1435,6,2,7,1,78.4602005910657,0
234,1435,6,2,23,1,5.884333604662462,0
235,649,6,2,6,1,9.218900466199909,0
235,649,6,2,13,2,5.295880629097031,0
235,649,6,2,7,2,78.4602005910657,0
236,206,6,2,3,2,19.614903034522538,0
236,206,6,2,2,2,14.711128238143939,0
236,206,6,2,4,2,56.883591486999876,0
237,1351,7,2,15,1,10.395806417330773,0
237,1351,7,2,24,1,10.788108401041061,0
237,1351,7,2,20,2,11.76886336031678,0
237,1351,7,2,26,1,11.76886336031678,0
238,1350,6,2,20,2,11.76886336031678,0
238,1350,6,2,25,1,9.807353441765342,0
238,1350,6,2,13,2,5.295880629097031,0
238,1350,6,2,22,2,5.295880629097031,0
238,1350,6,2,7,1,78.4602005910657,0
239,13,9,3,16,2,11.76886336031678,0
239,13,9,3,21,2,5.295880629097031,0
239,13,9,3,18,1,8.807179534295962,0
239,13,9,3,4,2,56.883591486999876,0
240,65,6,2,9,1,58.84510140555132,0
240,65,6,2,8,1,35.30698238293405,0
240,65,6,2,5,1,25.911349873072655,0
240,65,6,2,18,2,8.807179534295962,0
241,1082,7,2,7,1,78.4602005910657,0
242,1168,7,2,3,1,19.614903034522538,0
243,802,8,3,25,2,9.807353441765342,0
243,802,8,3,19,2,8.807179534295962,0
243,802,8,3,7,2,78.4602005910657,0
244,956,6,2,19,1,8.807179534295962,0
244,956,6,2,25,1,9.807353441765342,0
244,956,6,2,22,1,5.295880629097031,0
245,223,7,2,10,2,30.383788638361793,0
245,223,7,2,8,1,35.30698238293405,0
246,17,6,2,17,2,8.414877550585674,0
247,928,3,1,25,1,9.807353441765342,0
247,928,3,1,3,1,19.614903034522538,0
248,1376,7,2,13,1,5.295880629097031,0
248,1376,7,2,26,2,11.76886336031678,0
248,1376,7,2,17,1,8.414877550585674,0
248,1376,7,2,9,1,58.84510140555132,0
249,145,6,2,7,2,78.4602005910657,0
249,145,6,2,18,2,8.807179534295962,0
249,145,6,2,22,1,5.295880629097031,0
250,150,7,2,17,2,8.414877550585674,0
250,150,7,2,11,2,32.972785579857835,0
251,851,7,2,23,2,5.884333604662462,0
251,851,7,2,22,2,5.295880629097031,0
252,66,8,3,11,2,32.972785579857835,0
252,66,8,3,4,1,56.883591486999876,0
252,66,8,3,19,1,8.807179534295962,0
253,1267,6,2,11,2,32.972785579857835,0
254,510,7,2,6,2,9.218900466199909,0
254,510,7,2,3,1,19.614903034522538,0
254,510,7,2,12,1,10.788108401041061,0
255,801,7,2,5,2,25.911349873072655,0
255,801,7,2,14,1,5.295880629097031,0
255,801,7,2,2,2,14.711128238143939,0
255,801,7,2,21,1,5.295880629097031,0
256,26,7,2,11,1,32.972785579857835,0
256,26,7,2,21,1,5.295880629097031,0
257,1314,3,1,8,2,35.30698238293405,0
257,1314,3,1,13,2,5.295880629097031,0
257,1314,3,1,10,2,30.383788638361793,0
257,1314,3,1,15,1,10.395806417330773,0
258,107,7,2,8,2,35.30698238293405,0
258,107,7,2,4,1,56.883591486999876,0
258,107,7,2,19,1,8.807179534295962,0
258,107,7,2,18,1,8.807179534295962,0
259,413,7,2,26,1,11.76886336031678,0
259,413,7,2,6,2,9.218900466199909,0
259,413,7,2,2,2,14.711128238143939,0
259,413,7,2,4,1,56.883591486999876,0
260,632,6,2,23,2,5.884333604662462,0
260,632,6,2,10,1,30.383788638361793,0
260,632,6,2,24,2,10.788108401041061,0
261,1045,2,1,16,2,11.76886336031678,0
261,1045,2,1,14,1,5.295880629097031,0
261,1045,2,1,17,2,8.414877550585674,0
262,579,9,3,2,1,14.711128238143939,0
262,579,9,3,9,2,58.84510140555132,0
263,1322,6,2,9,1,58.84510140555132,0
263,1322,6,2,3,1,19.614903034522538,0
263,1322,6,2,2,2,14.711128238143939,0
264,5,3,1,10,1,30.383788638361793,0
264,5,3,1,24,2,10.788108401041061,0
264,5,3,1,15,2,10.395806417330773,0
264,5,3,1,3,2,19.614903034522538,0
265,682,7,2,9,2,58.84510140555132,0
266,933,7,2,6,2,9.218900466199909,0
266,933,7,2,19,1,8.807179534295962,0
266,933,7,2,25,1,9.807353441765342,0
267,282,3,1,22,2,5.295880629097031,0
267,282,3,1,23,2,5.884333604662462,0
267,282,3,1,24,1,10.788108401041061,0
267,282,3,1,7,2,78.4602005910657,0
267,282,3,1,21,1,5.295880629097031,0
268,540,3,1,7,1,78.4602005910657,0
268,540,3,1,6,2,9.218900466199909,0
268,540,3,1,9,1,58.84510140555132,0
269,764,6,2,5,1,25.911349873072655,0
269,764,6,2,23,2,5.884333604662462,0
269,764,6,2,18,1,8.807179534295962,0
269,764,6,2,3,1,19.614903034522538,0
270,879,7,2,25,2,9.807353441765342,0
270,879,7,2,15,1,10.395806417330773,0
271,350,7,2,11,2,32.972785579857835,0
271,350,7,2,6,2,9.218900466199909,0
271,350,7,2,13,1,5.295880629097031,0
271,350,7,2,7,2,78.4602005910657,0
272,497,7,2,2,2,14.711128238143939,0
272,497,7,2,11,1,32.972785579857835,0
273,1340,7,2,21,1,5.295880629097031,0
274,411,7,2,11,2,32.972785579857835,0
274,411,7,2,25,2,9.807353441765342,0
274,411,7,2,9,2,58.84510140555132,0
275,1341,7,2,18,1,8.807179534295962,0
275,1341,7,2,25,1,9.807353441765342,0
275,1341,7,2,7,2,78.4602005910657,0
276,1227,6,2,3,2,19.614903034522538,0
276,1227,6,2,17,1,8.414877550585674,0
276,1227,6,2,9,2,58.84510140555132,0
277,546,7,2,20,2,11.76886336031678,0
277,546,7,2,6,2,9.218900466199909,0
277,546,7,2,13,2,5.295880629097031,0
278,1301,3,1,16,1,11.76886336031678,0
278,1301,3,1,19,2,8.807179534295962,0
278,1301,3,1,13,1,5.295880629097031,0
278,1301,3,1,11,2,32.972785579857835,0
279,378,6,2,25,1,9.807353441765342,0
280,638,7,2,25,1,9.807353441765342,0
280,638,7,2,26,2,11.76886336031678,0
280,638,7,2,13,1,5.295880629097031,0
281,800,7,2,22,1,5.295880629097031,0
281,800,7,2,14,2,5.295880629097031,0
281,800,7,2,7,2,78.4602005910657,0
282,159,9,3,20,1,11.76886336031678,0
282,159,9,3,7,2,78.4602005910657,0
282,159,9,3,3,2,19.614903034522538,0
282,159,9,3,16,2,11.76886336031678,0
283,181,2,1,9,1,58.84510140555132,0
283,181,2,1,16,2,11.76886336031678,0
284,1356,7,2,24,2,10.788108401041061,0
284,1356,7,2,20,1,11.76886336031678,0
285,319,2,1,16,2,11.76886336031678,0
285,319,2,1,12,1,10.788108401041061,0
285,319,2,1,2,1,14.711128238143939,0
286,59,6,2,26,2,11.76886336031678,0
286,59,6,2,21,2,5.295880629097031,0
286,59,6,2,16,2,11.76886336031678,0
286,59,6,2,7,1,78.4602005910657,0
287,133,6,2,5,1,25.911349873072655,0
287,133,6,2,10,1,30.383788638361793,0
287,133,6,2,2,1,14.711128238143939,0
287,133,6,2,20,1,11.76886336031678,0
288,780,6,2,4,1,56.883591486999876,0
288,780,6,2,10,1,30.383788638361793,0
288,780,6,2,7,2,78.4602005910657,0
289,849,6,2,13,1,5.295880629097031,0
289,849,6,2,24,1,10.788108401041061,0
289,849,6,2,17,1,8.414877550585674,0
290,202,6,2,2,2,14.711128238143939,0
290,202,6,2,5,2,25.911349873072655,0
290,202,6,2,21,1,5.295880629097031,0
291,158,6,2,6,2,9.218900466199909,0
291,158,6,2,21,2,5.295880629097031,0
292,360,9,3,18,2,8.807179534295962,0
292,360,9,3,4,1,56.883591486999876,0
292,360,9,3,10,2,30.383788638361793,0
293,573,7,2,19,2,8.807179534295962,0
293,573,7,2,6,1,9.218900466199909,0
294,732,7,2,18,1,8.807179534295962,0
294,732,7,2,14,1,5.295880629097031,0
294,732,7,2,7,2,78.4602005910657,0
294,732,7,2,25,2,9.807353441765342,0
295,1130,7,2,22,2,5.295880629097031,0
296,1245,6,2,25,2,9.807353441765342,0
296,1245,6,2,12,2,10.788108401041061,0
296,1245,6,2,11,2,32.972785579857835,0
296,1245,6,2,9,1,58.84510140555132,0
297,1425,7,2,4,2,56.883591486999876,0
298,885,9,3,23,1,5.884333604662462,0
298,885,9,3,6,2,9.218900466199909,0
298,885,9,3,22,1,5.295880629097031,0
298,885,9,3,9,1,58.84510140555132,0
298,885,9,3,14,2,5.295880629097031,0
299,281,6,2,11,2,32.972785579857835,0
299,281,6,2,10,2,30.383788638361793,0
300,1205,6,2,16,2,11.76886336031678,0
300,1205,6,2,9,2,58.84510140555132,0
300,1205,6,2,10,1,30.383788638361793,0
300,1205,6,2,11,2,32.972785579857835,0
301,17,6,2,6,1,9.218900466199909,0
301,17,6,2,22,1,5.295880629097031,0
302,1375,6,2,24,2,10.788108401041061,0
302,1375,6,2,18,2,8.807179534295962,0
302,1375,6,2,2,2,14.711128238143939,0
303,36,7,2,8,2,35.30698238293405,0
303,36,7,2,24,2,10.788108401041061,0
304,230,6,2,10,1,30.383788638361793,0
304,230,6,2,7,2,78.4602005910657,0
304,230,6,2,20,1,11.76886336031678,0
305,705,7,2,10,1,30.383788638361793,0
305,705,7,2,6,1,9.218900466199909,0
305,705,7,2,3,2,19.614903034522538,0
306,424,7,2,10,1,30.383788638361793,0
306,424,7,2,22,1,5.295880629097031,0
307,695,6,2,15,2,10.395806417330773,0
308,156,6,2,7,1,78.4602005910657,0
308,156,6,2,18,2,8.807179534295962,0
308,156,6,2,14,1,5.295880629097031,0
309,211,6,2,3,1,19.614903034522538,0
309,211,6,2,12,1,10.788108401041061,0
310,627,2,1,7,2,78.4602005910657,0
310,627,2,1,14,2,5.295880629097031,0
310,627,2,1,5,2,25.911349873072655,0
310,627,2,1,8,1,35.30698238293405,0
311,1400,6,2,17,2,8.414877550585674,0
311,1400,6,2,5,2,25.911349873072655,0
312,299,6,2,24,2,10.788108401041061,0
312,299,6,2,14,2,5.295880629097031,0
312,299,6,2,16,2,11.76886336031678,0
313,565,9,3,4,1,56.883591486999876,0
313,565,9,3,10,2,30.383788638361793,0
314,1019,7,2,5,1,25.911349873072655,0
314,1019,7,2,9,1,58.84510140555132,0
314,1019,7,2,22,2,5.295880629097031,0
314,1019,7,2,7,2,78.4602005910657,0
315,1263,6,2,11,1,32.972785579857835,0
315,1263,6,2,9,1,58.84510140555132,0
316,670,7,2,2,2,14.711128238143939,0
316,670,7,2,16,2,11.76886336031678,0
316,670,7,2,20,1,11.76886336031678,0
316,670,7,2,19,1,8.807179534295962,0
316,670,7,2,17,1,8.414877550585674,0
317,795,7,2,10,1,30.383788638361793,0
317,795,7,2,22,1,5.295880629097031,0
317,795,7,2,15,1,10.395806417330773,0
317,795,7,2,13,2,5.295880629097031,0
318,1141,7,2,13,2,5.295880629097031,0
318,1141,7,2,25,2,9.807353441765342,0
318,1141,7,2,9,1,58.84510140555132,0
319,941,6,2,11,1,32.972785579857835,0
319,941,6,2,21,1,5.295880629097031,0
319,941,6,2,15,2,10.395806417330773,0
319,941,6,2,23,1,5.884333604662462,0
320,1428,2,1,2,1,14.711128238143939,0
321,568,6,2,4,2,56.883591486999876,0
321,568,6,2,12,2,10.788108401041061,0
321,568,6,2,26,1,11.76886336031678,0
321,568,6,2,23,2,5.884333604662462,0
322,924,6,2,13,2,5.295880629097031,0
322,924,6,2,21,1,5.295880629097031,0
323,1243,6,2,13,2,5.295880629097031,0
323,1243,6,2,26,2,11.76886336031678,0
324,480,6,2,2,2,14.711128238143939,0
324,480,6,2,17,1,8.414877550585674,0
324,480,6,2,22,2,5.295880629097031,0
324,480,6,2,19,1,8.807179534295962,0
324,480,6,2,12,1,10.788108401041061,0
325,848,6,2,7,1,78.4602005910657,0
325,848,6,2,12,1,10.788108401041061,0
325,848,6,2,6,2,9.218900466199909,0
326,1337,9,3,12,1,10.788108401041061,0
326,1337,9,3,23,1,5.884333604662462,0
327,83,6,2,12,2,10.788108401041061,0
327,83,6,2,13,1,5.295880629097031,0
327,83,6,2,4,1,56.883591486999876,0
328,528,6,2,6,2,9.218900466199909,0
329,274,6,2,14,2,5.295880629097031,0
329,274,6,2,8,2,35.30698238293405,0
329,274,6,2,23,1,5.884333604662462,0
329,274,6,2,17,1,8.414877550585674,0
329,274,6,2,26,2,11.76886336031678,0
330,622,6,2,21,2,5.295880629097031,0
331,642,6,2,17,2,8.414877550585674,0
332,659,7,2,18,2,8.807179534295962,0
333,779,6,2,18,2,8.807179534295962,0
333,779,6,2,8,2,35.30698238293405,0
333,779,6,2,3,1,19.614903034522538,0
334,1112,7,2,16,2,11.76886336031678,0
334,1112,7,2,9,1,58.84510140555132,0
334,1112,7,2,3,2,19.614903034522538,0
335,1193,6,2,6,1,9.218900466199909,0
335,1193,6,2,2,2,14.711128238143939,0
335,1193,6,2,21,1,5.295880629097031,0
336,1030,7,2,4,1,56.883591486999876,0
336,1030,7,2,12,1,10.788108401041061,0
337,1252,7,2,18,1,8.807179534295962,0
337,1252,7,2,4,1,56.883591486999876,0
338,1333,3,1,6,2,9.218900466199909,0
338,1333,3,1,10,1,30.383788638361793,0
338,1333,3,1,22,1,5.295880629097031,0
338,1333,3,1,11,2,32.972785579857835,0
338,1333,3,1,9,1,58.84510140555132,0
339,1110,7,2,13,1,5.295880629097031,0
339,1110,7,2,15,2,10.395806417330773,0
340,963,7,2,11,1,32.972785579857835,0
340,963,7,2,24,1,10.788108401041061,0
340,963,7,2,13,2,5.295880629097031,0
340,963,7,2,12,2,10.788108401041061,0
340,963,7,2,10,2,30.383788638361793,0
341,1357,3,1,23,2,5.884333604662462,0
342,806,7,2,26,1,11.76886336031678,0
342,806,7,2,9,1,58.84510140555132,0
342,806,7,2,16,2,11.76886336031678,0
343,961,7,2,20,2,11.76886336031678,0
343,961,7,2,25,1,9.807353441765342,0
343,961,7,2,5,2,25.911349873072655,0
343,961,7,2,10,1,30.383788638361793,0
344,750,6,2,22,1,5.295880629097031,0
344,750,6,2,18,2,8.807179534295962,0
344,750,6,2,14,1,5.295880629097031,0
345,1299,6,2,18,2,8.807179534295962,0
345,1299,6,2,24,2,10.788108401041061,0
346,584,9,3,13,1,5.295880629097031,0
346,584,9,3,23,1,5.884333604662462,0
346,584,9,3,21,1,5.295880629097031,0
346,584,9,3,15,1,10.395806417330773,0
346,584,9,3,18,2,8.807179534295962,0
347,1004,6,2,23,1,5.884333604662462,0
348,907,9,3,5,2,25.911349873072655,0
348,907,9,3,15,2,10.395806417330773,0
349,30,3,1,20,2,11.76886336031678,0
350,31,3,1,6,2,9.218900466199909,0
350,31,3,1,20,1,11.76886336031678,0
350,31,3,1,3,1,19.614903034522538,0
351,1307,2,1,4,2,56.883591486999876,0
351,1307,2,1,24,2,10.788108401041061,0
351,1307,2,1,20,1,11.76886336031678,0
351,1307,2,1,22,2,5.295880629097031,0
352,16,7,2,11,1,32.972785579857835,0
352,16,7,2,14,1,5.295880629097031,0
353,1387,7,2,2,2,14.711128238143939,0
354,551,8,3,21,1,5.295880629097031,0
354,551,8,3,19,1,8.807179534295962,0
355,1011,8,3,16,1,11.76886336031678,0
355,1011,8,3,14,2,5.295880629097031,0
356,1189,6,2,23,2,5.884333604662462,0
356,1189,6,2,4,1,56.883591486999876,0
356,1189,6,2,13,1,5.295880629097031,0
357,14,8,3,17,2,8.414877550585674,0
357,14,8,3,21,2,5.295880629097031,0
357,14,8,3,24,1,10.788108401041061,0
357,14,8,3,9,1,58.84510140555132,0
358,1042,7,2,21,2,5.295880629097031,0
358,1042,7,2,6,2,9.218900466199909,0
358,1042,7,2,8,2,35.30698238293405,0
358,1042,7,2,18,2,8.807179534295962,0
359,441,7,2,15,2,10.395806417330773,0
359,441,7,2,9,2,58.84510140555132,0
359,441,7,2,7,2,78.4602005910657,0
360,1300,6,2,26,1,11.76886336031678,0
360,1300,6,2,7,2,78.4602005910657,0
360,1300,6,2,13,2,5.295880629097031,0
360,1300,6,2,25,1,9.807353441765342,0
361,994,6,2,24,2,10.788108401041061,0
361,994,6,2,6,2,9.218900466199909,0
361,994,6,2,11,1,32.972785579857835,0
362,187,2,1,2,1,14.711128238143939,0
363,834,8,3,21,2,5.295880629097031,0
363,834,8,3,14,1,5.295880629097031,0
363,834,8,3,15,1,10.395806417330773,0
363,834,8,3,20,1,11.76886336031678,0
364,373,6,2,25,2,9.807353441765342,0
365,981,6,2,24,2,10.788108401041061,0
366,1054,9,3,21,1,5.295880629097031,0
366,1054,9,3,4,1,56.883591486999876,0
366,1054,9,3,16,2,11.76886336031678,0
367,527,7,2,26,2,11.76886336031678,0
367,527,7,2,14,1,5.295880629097031,0
367,527,7,2,10,2,30.383788638361793,0
368,995,7,2,5,1,25.911349873072655,0
368,995,7,2,10,2,30.383788638361793,0
368,995,7,2,21,2,5.295880629097031,0
368,995,7,2,19,1,8.807179534295962,0
369,1285,3,1,10,2,30.383788638361793,0
370,758,7,2,25,2,9.807353441765342,0
370,758,7,2,4,2,56.883591486999876,0
371,891,7,2,14,1,5.295880629097031,0
371,891,7,2,12,1,10.788108401041061,0
372,132,6,2,11,1,32.972785579857835,0
372,132,6,2,14,2,5.295880629097031,0
372,132,6,2,5,1,25.911349873072655,0
373,337,7,2,8,2,35.30698238293405,0
373,337,7,2,22,1,5.295880629097031,0
373,337,7,2,19,2,8.807179534295962,0
373,337,7,2,12,1,10.788108401041061,0
373,337,7,2,13,1,5.295880629097031,0
374,1313,2,1,10,1,30.383788638361793,0
374,1313,2,1,7,1,78.4602005910657,0
375,536,7,2,21,2,5.295880629097031,0
375,536,7,2,2,2,14.711128238143939,0
375,536,7,2,4,2,56.883591486999876,0
375,536,7,2,12,2,10.788108401041061,0
376,825,6,2,2,2,14.711128238143939,0
376,825,6,2,23,2,5.884333604662462,0
377,1355,6,2,8,1,35.30698238293405,0
377,1355,6,2,14,1,5.295880629097031,0
378,475,9,3,26,2,11.76886336031678,0
379,954,7,2,9,1,58.84510140555132,0
379,954,7,2,16,1,11.76886336031678,0
380,1156,7,2,16,1,11.76886336031678,0
380,1156,7,2,11,2,32.972785579857835,0
381,1297,7,2,21,2,5.295880629097031,0
382,199,6,2,8,1,35.30698238293405,0
382,199,6,2,9,1,58.84510140555132,0
382,199,6,2,13,1,5.295880629097031,0
383,331,7,2,19,1,8.807179534295962,0
383,331,7,2,22,2,5.295880629097031,0
383,331,7,2,13,1,5.295880629097031,0
383,331,7,2,21,2,5.295880629097031,0
383,331,7,2,14,1,5.295880629097031,0
384,410,7,2,20,1,11.76886336031678,0
384,410,7,2,21,2,5.295880629097031,0
384,410,7,2,8,1,35.30698238293405,0
384,410,7,2,15,1,10.395806417330773,0
384,410,7,2,4,1,56.883591486999876,0
385,1274,7,2,21,1,5.295880629097031,0
385,1274,7,2,7,2,78.4602005910657,0
385,1274,7,2,26,2,11.76886336031678,0
386,1362,6,2,8,1,35.30698238293405,0
386,1362,6,2,3,2,19.614903034522538,0
386,1362,6,2,16,2,11.76886336031678,0
387,451,8,3,18,1,8.807179534295962,0
388,1080,8,3,19,2,8.807179534295962,0
388,1080,8,3,13,2,5.295880629097031,0
388,1080,8,3,2,1,14.711128238143939,0
388,1080,8,3,11,1,32.972785579857835,0
389,53,3,1,2,1,14.711128238143939,0
389,53,3,1,15,2,10.395806417330773,0
389,53,3,1,10,2,30.383788638361793,0
389,53,3,1,5,1,25.911349873072655,0
389,53,3,1,9,1,58.84510140555132,0
390,576,9,3,23,1,5.884333604662462,0
390,576,9,3,7,2,78.4602005910657,0
390,576,9,3,9,1,58.84510140555132,0
391,61,9,3,8,1,35.30698238293405,0
391,61,9,3,5,2,25.911349873072655,0
391,61,9,3,24,2,10.788108401041061,0
392,176,3,1,14,2,5.295880629097031,0
392,176,3,1,3,2,19.614903034522538,0
393,368,6,2,6,2,9.218900466199909,0
394,522,3,1,23,1,5.884333604662462,0
394,522,3,1,16,1,11.76886336031678,0
394,522,3,1,14,2,5.295880629097031,0
395,144,6,2,14,1,5.295880629097031,0
396,542,6,2,12,1,10.788108401041061,0
396,542,6,2,25,2,9.807353441765342,0
396,542,6,2,5,1,25.911349873072655,0
397,1437,7,2,7,1,78.4602005910657,0
398,447,2,1,8,2,35.30698238293405,0
398,447,2,1,18,2,8.807179534295962,0
398,447,2,1,25,1,9.807353441765342,0
398,447,2,1,17,1,8.414877550585674,0
399,1001,7,2,25,1,9.807353441765342,0
399,1001,7,2,11,2,32.972785579857835,0
399,1001,7,2,14,1,5.295880629097031,0
400,1295,6,2,24,2,10.788108401041061,0
400,1295,6,2,9,1,58.84510140555132,0
400,1295,6,2,3,2,19.614903034522538,0
401,103,6,2,23,1,5.884333604662462,0
401,103,6,2,10,2,30.383788638361793,0
402,1335,6,2,6,2,9.218900466199909,0
402,1335,6,2,5,1,25.911349873072655,0
402,1335,6,2,26,1,11.76886336031678,0
403,578,3,1,12,2,10.788108401041061,0
403,578,3,1,7,2,78.4602005910657,0
403,578,3,1,22,2,5.295880629097031,0
403,578,3,1,24,1,10.788108401041061,0
404,396,7,2,9,1,58.84510140555132,0
404,396,7,2,25,2,9.807353441765342,0
404,396,7,2,16,2,11.76886336031678,0
405,603,6,2,3,2,19.614903034522538,0
405,603,6,2,10,2,30.383788638361793,0
405,603,6,2,14,2,5.295880629097031,0
406,1380,7,2,4,1,56.883591486999876,0
407,77,8,3,20,1,11.76886336031678,0
407,77,8,3,5,1,25.911349873072655,0
408,1071,2,1,18,1,8.807179534295962,0
408,1071,2,1,3,1,19.614903034522538,0
408,1071,2,1,2,2,14.711128238143939,0
408,1071,2,1,17,2,8.414877550585674,0
409,416,7,2,15,1,10.395806417330773,0
409,416,7,2,16,2,11.76886336031678,0
409,416,7,2,21,1,5.295880629097031,0
410,1151,6,2,25,1,9.807353441765342,0
410,1151,6,2,9,2,58.84510140555132,0
410,1151,6,2,24,2,10.788108401041061,0
411,261,3,1,2,1,14.711128238143939,0
411,261,3,1,26,2,11.76886336031678,0
412,1202,3,1,7,1,78.4602005910657,0
412,1202,3,1,24,1,10.788108401041061,0
412,1202,3,1,17,1,8.414877550585674,0
413,717,6,2,8,2,35.30698238293405,0
413,717,6,2,25,1,9.807353441765342,0
413,717,6,2,9,1,58.84510140555132,0
414,917,7,2,4,2,56.883591486999876,0
415,1265,7,2,3,1,19.614903034522538,0
415,1265,7,2,23,2,5.884333604662462,0
415,1265,7,2,5,1,25.911349873072655,0
415,1265,7,2,6,2,9.218900466199909,0
416,1377,7,2,22,1,5.295880629097031,0
416,1377,7,2,14,1,5.295880629097031,0
416,1377,7,2,24,1,10.788108401041061,0
417,359,3,1,26,2,11.76886336031678,0
417,359,3,1,6,2,9.218900466199909,0
418,88,6,2,12,1,10.788108401041061,0
418,88,6,2,20,1,11.76886336031678,0
419,14,8,3,9,1,58.84510140555132,0
420,72,3,1,17,2,8.414877550585674,0
420,72,3,1,15,2,10.395806417330773,0
420,72,3,1,3,2,19.614903034522538,0
421,240,3,1,6,2,9.218900466199909,0
421,240,3,1,3,2,19.614903034522538,0
421,240,3,1,20,2,11.76886336031678,0
421,240,3,1,4,1,56.883591486999876,0
421,240,3,1,23,2,5.884333604662462,0
422,398,6,2,20,2,11.76886336031678,0
423,1397,7,2,8,2,35.30698238293405,0
423,1397,7,2,17,1,8.414877550585674,0
423,1397,7,2,23,2,5.884333604662462,0
423,1397,7,2,2,1,14.711128238143939,0
424,67,3,1,22,1,5.295880629097031,0
424,67,3,1,6,1,9.218900466199909,0
425,843,6,2,6,1,9.218900466199909,0
425,843,6,2,21,2,5.295880629097031,0
425,843,6,2,19,1,8.807179534295962,0
426,944,6,2,10,1,30.383788638361793,0
426,944,6,2,23,2,5.884333604662462,0
427,434,2,1,12,2,10.788108401041061,0
427,434,2,1,15,2,10.395806417330773,0
427,434,2,1,26,2,11.76886336031678,0
428,1039,6,2,5,2,25.911349873072655,0
428,1039,6,2,14,1,5.295880629097031,0
429,153,8,3,11,1,32.972785579857835,0
429,153,8,3,4,2,56.883591486999876,0
429,153,8,3,5,2,25.911349873072655,0
429,153,8,3,6,1,9.218900466199909,0
429,153,8,3,2,1,14.711128238143939,0
430,272,6,2,22,2,5.295880629097031,0
430,272,6,2,11,1,32.972785579857835,0
430,272,6,2,4,2,56.883591486999876,0
430,272,6,2,13,2,5.295880629097031,0
430,272,6,2,8,1,35.30698238293405,0
431,1217,6,2,14,2,5.295880629097031,0
431,1217,6,2,6,1,9.218900466199909,0
431,1217,6,2,18,1,8.807179534295962,0
431,1217,6,2,13,2,5.295880629097031,0
431,1217,6,2,19,1,8.807179534295962,0
432,169,2,1,10,2,30.383788638361793,0
432,169,2,1,7,2,78.4602005910657,0
433,1062,6,2,6,1,9.218900466199909,0
433,1062,6,2,10,1,30.383788638361793,0
433,1062,6,2,24,1,10.788108401041061,0
433,1062,6,2,4,1,56.883591486999876,0
434,726,6,2,21,1,5.295880629097031,0
434,726,6,2,20,1,11.76886336031678,0
434,726,6,2,9,1,58.84510140555132,0
434,726,6,2,11,2,32.972785579857835,0
434,726,6,2,18,2,8.807179534295962,0
435,77,9,3,22,1,5.295880629097031,0
435,77,9,3,9,1,58.84510140555132,0
435,77,9,3,18,1,8.807179534295962,0
436,791,7,2,3,1,19.614903034522538,0
436,791,7,2,23,1,5.884333604662462,0
437,1085,7,2,3,1,19.614903034522538,0
437,1085,7,2,10,1,30.383788638361793,0
437,1085,7,2,8,2,35.30698238293405,0
438,314,8,3,4,1,56.883591486999876,0
438,314,8,3,22,1,5.295880629097031,0
438,314,8,3,8,2,35.30698238293405,0
438,314,8,3,13,2,5.295880629097031,0
439,149,6,2,6,2,9.218900466199909,0
439,149,6,2,7,2,78.4602005910657,0
440,882,7,2,19,2,8.807179534295962,0
440,882,7,2,4,2,56.883591486999876,0
441,704,2,1,12,1,10.788108401041061,0
441,704,2,1,15,1,10.395806417330773,0
442,667,7,2,16,2,11.76886336031678,0
442,667,7,2,26,2,11.76886336031678,0
442,667,7,2,6,2,9.218900466199909,0
443,1371,6,2,5,1,25.911349873072655,0
443,1371,6,2,26,1,11.76886336031678,0
444,30,2,1,22,1,5.295880629097031,0
444,30,2,1,15,2,10.395806417330773,0
